0.000000e+00	4.531495e-07	2.567847e-04
2.500000e-03	4.546534e-07	2.567847e-04
5.000000e-03	4.560222e-07	2.567847e-04
7.500000e-03	4.572547e-07	2.567847e-04
1.000000e-02	4.583499e-07	2.567847e-04
1.250000e-02	4.593070e-07	2.567847e-04
1.500000e-02	4.601250e-07	2.567847e-04
1.750000e-02	4.608033e-07	2.567847e-04
2.000000e-02	4.613412e-07	2.567847e-04
2.250000e-02	4.617381e-07	2.567847e-04
2.500000e-02	4.619935e-07	2.567847e-04
2.750000e-02	4.621070e-07	2.567847e-04
3.000000e-02	4.620783e-07	2.567847e-04
3.250000e-02	4.619072e-07	2.567847e-04
3.500000e-02	4.615934e-07	2.567847e-04
3.750000e-02	4.611371e-07	2.567847e-04
4.000000e-02	4.605381e-07	2.567847e-04
4.250000e-02	4.597966e-07	2.567847e-04
4.500000e-02	4.589128e-07	2.567847e-04
4.750000e-02	4.578870e-07	2.567847e-04
5.000000e-02	4.567195e-07	2.567847e-04
5.250000e-02	4.554110e-07	2.567847e-04
5.500000e-02	4.539618e-07	2.567847e-04
5.750000e-02	4.523727e-07	2.567847e-04
6.000000e-02	4.506444e-07	2.567847e-04
6.250000e-02	4.487777e-07	2.567847e-04
6.500000e-02	4.467735e-07	2.567847e-04
6.750000e-02	4.446329e-07	2.567847e-04
7.000000e-02	4.423570e-07	2.567847e-04
7.250000e-02	4.399468e-07	2.567847e-04
7.500000e-02	4.374037e-07	2.567847e-04
7.750000e-02	4.347291e-07	2.567847e-04
8.000000e-02	4.319243e-07	2.567847e-04
8.250000e-02	4.289909e-07	2.567847e-04
8.500000e-02	4.259305e-07	2.567847e-04
8.750000e-02	4.227448e-07	2.567847e-04
9.000000e-02	4.194356e-07	2.567847e-04
9.250000e-02	4.160047e-07	2.567847e-04
9.500000e-02	4.124541e-07	2.567847e-04
9.750000e-02	4.087858e-07	2.567847e-04
1.000000e-01	4.050018e-07	2.567847e-04
1.025000e-01	4.011045e-07	2.567847e-04
1.050000e-01	3.970961e-07	2.567847e-04
1.075000e-01	3.929788e-07	2.567847e-04
1.100000e-01	3.887551e-07	2.567847e-04
1.125000e-01	3.844275e-07	2.567847e-04
1.150000e-01	3.799985e-07	2.567847e-04
